index,ln_abs_c_interface_mean,Water_all_overlap_factor_100,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
212,4.9842103,32.0069945,10.65430556,-0.458333333,10.65430556,0.274305556,0.405067032,129.163,118.075,129.090212,52,0,0.239869228,-0.367980061,0.367980061,0.239869228,1.777777778,2.333333333,2.333333333,16.14949693,9.920627668,2.403633959,-2.386352006,2.071672706,-2.725462572,5.860245204,-0.125620969,2.568291981,124.655022,6.905777394,5.399812122,5.399812122,4.211142626,2.907012842,2.907012842,2.299910942,2.299910942,1.803768314,1.803768314,0.849207372,0.849207372,-0.61,73.06242953,6.509189511,1.965638012,0.799215801,53.7943255,16.36724469,5.538925252,0,5.907179729,0,0,4.794537184,0,0,0,0,7.047671983,13.08951281,0,4.794537184,5.907179729,0,10.63357721,5.733667477,5.538925252,20.13718479,0,0,0,16.36724469,0,0,0,31.58328978,4.794537184,0,0,0,0,0,0,67.15,5.538925252,4.794537184,0,5.907179729,13.08951281,0,0,7.047671983,0,10.63357721,5.733667477,0,0,10.65430556,5.848287037,4.643472222,-0.274305556,0,0,1.303240741,1.741666667,0.8,9,4,4,0,1,1,0,0,0,3,3,4,2,0,1,1,1,-1.9669,33.8548,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
213,4.746222716,27.9876321,8.331437075,0.21875,8.331437075,0.21875,0.496234164,117.148,106.06,117.0789786,48,0,0.0642534,-0.395054253,0.395054253,0.0642534,1.625,2.375,2.75,16.50030782,10.24998905,2.153544068,-2.259145685,1.969765474,-2.462861045,4.712222943,-0.006289226,1.857961686,63.44900955,5.819990956,4.76123928,4.76123928,3.931851653,2.852303141,2.852303141,1.912111847,1.912111847,1.182887288,1.182887288,0.622227258,0.622227258,-0.12,55.4868683,6.006903553,3.016596056,1.434508351,48.6508295,15.16017895,0,0,0,0,0,0,0,0,0,0,0,6.544756406,25.86248672,9.843390349,0,0,5.316788604,0,6.041840829,26.3654023,0,0,0,5.316788604,0,0,0,37.51377052,4.736862954,0,0,0,0,0,0,41.49,0,0,0,6.606881965,12.58659724,13.21376393,0,0,0,5.316788604,9.843390349,4.887775888,0,0,11.42518707,0,0,0.501990741,0,2.51837963,0,1,8,2,3,0,1,1,0,0,0,3,2,3,3,0,1,1,1,-1.0329,29.6955,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,5.408892499,29.2242867,10.94362765,-0.367916667,10.94362765,0.213039966,0.405664256,172.184,160.088,172.0847922,68,0,0.243717708,-0.383369814,0.383369814,0.243717708,1.666666667,2.416666667,2.916666667,16.46213966,10.23224268,2.28875972,-2.065091482,1.993877251,-2.374048981,6.04946953,-0.124798801,2.236329156,193.0905098,8.974691495,6.923415484,6.923415484,5.736382105,3.797877056,3.797877056,2.616060533,2.616060533,1.665551935,1.665551935,1.053736098,1.053736098,-0.94,589.3448974,9.150415913,4.177185239,2.281955649,70.45938636,10.05365156,0,0,11.81435946,0,0,14.90586297,0,0,0,0,0,13.65455395,19.06954442,14.32593732,11.81435946,0,10.63357721,0,12.46266245,20.26143591,0,0,0,10.63357721,0,0,0,38.1176362,14.32593732,0,6.420821623,0,0,0,0,67.43,0,9.589074368,0,24.27702191,13.15163837,0,0,7.109797541,0,10.63357721,4.736862954,4.784577428,0,21.63701066,5.117404337,0,-0.452759354,-0.367916667,0.238638511,1.124838435,1.584873315,0.714285714,12,2,5,0,1,1,0,0,0,4,2,5,4,0,1,1,1,-1.3625,41.4334,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
215,5.435153425,31.9123154,11.03097254,-0.447909108,11.03097254,0.11226865,0.365366245,199.21,186.106,199.0956913,78,0,0.243717394,-0.35506924,0.35506924,0.243717394,1.5,2.214285714,2.714285714,16.17472277,10.22968933,2.28913359,-2.079610725,1.992687809,-2.399957492,6.049582286,-0.124919696,2.155802694,264.557119,10.55204176,7.923415484,7.923415484,6.592224153,4.408631167,4.408631167,3.106224167,3.106224167,1.858311196,1.858311196,1.20344828,1.20344828,-1.43,1363.019962,10.64955449,4.708020191,3.135850429,81.42216753,10.63357721,0,0,17.72153919,0,0,19.70040016,0,0,0,0,0,20.01325001,12.46266245,14.38361155,17.72153919,0,15.95036581,0,19.38639965,13.08951281,0,0,0,15.95036581,0,0,0,36.85289283,14.38361155,0,13.34455882,0,0,0,0,87.3,6.041840829,14.38361155,0,24.14236081,13.08951281,0,6.9237372,0,0,15.95036581,0,0,0,32.27805094,7.6358105,0,-0.663331522,-0.447909108,0.17946901,2.351243517,0,0.625,14,3,6,0,1,1,0,0,0,4,3,6,4,0,1,1,1,-1.8728,48.2411,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
216,5.206252772,34.4871016,10.4238892,-0.635409108,10.4238892,0.10171627,0.36847417,191.256,178.152,191.0728477,70,0,0.234693456,-0.368298287,0.368298287,0.234693456,1.583333333,2.166666667,2.583333333,32.16650534,10.3498705,2.073821041,-2.058417316,1.976880839,-2.384330073,7.988413053,-0.118918158,3.311835207,174.176133,9.560477932,6.871009241,7.687505822,5.53658126,3.408083843,4.562784382,2.256953292,3.28721005,1.086036734,2.029317463,0.420688328,1.262064983,-0.75,312.6461024,11.25,5.844335693,5.992415229,75.2397594,16.78412356,0,0,11.81435946,0,0,9.589074368,0,0,11.76188495,0,0,12.67659081,11.91862922,9.589074368,23.57624441,0,5.316788604,11.46733495,12.96557803,11.629642,0,0,0,16.78412356,0,0,11.76188495,29.48584228,9.589074368,0,6.9237372,0,0,0,0,98.21,11.94902056,9.589074368,0,5.907179729,11.629642,0,18.68562215,0,0,5.316788604,11.46733495,0,1.360231481,20.79886417,2.556162132,10.23866339,0.256316138,-0.635409108,0,1.4251718,0,0.666666667,12,5,5,0,0,0,0,0,0,4,3,6,5,0,0,0,0,-1.3742,48.3115,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
217,4.554041377,35.2459866,10.93441421,-0.687083333,10.93441421,0.283967309,0.571851664,196.21,184.114,196.0960256,76,0,0.239906394,-0.367877011,0.367877011,0.239906394,1.714285714,2.428571429,2.857142857,16.15562712,10.13553606,2.165312447,-2.11951855,1.971732418,-2.445578064,5.852790196,-0.125700374,2.602773546,320.0920869,10.55204176,7.780218034,7.780218034,6.592224153,4.129823424,4.129823424,2.936448779,2.936448779,1.699827841,1.699827841,1.084343591,1.084343591,-1.85,1540.251498,10.23230453,4.404147936,2.889215803,80.89771917,16.0344346,6.041840829,0,11.81435946,0,0,9.589074368,4.983978521,0,0,0,0,25.23533039,6.327320075,9.589074368,11.81435946,0,15.28474565,5.733667477,19.38639965,0,18.21809164,0,0,11.05045608,0,0,0,27.82415733,16.00989599,0,12.61766519,12.52416365,0,0,0,100.87,11.94902056,9.589074368,0,5.907179729,6.420821623,5.693927995,13.25105727,6.196843572,0,15.28474565,5.733667477,0,0,28.29567177,2.456342593,5.865993008,-0.84433768,-0.687083333,3.410539021,1.336207955,0,0.375,14,4,6,0,0,0,0,1,1,3,3,6,4,0,0,0,1,-1.0578,49.0908,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
218,4.296186547,31.1593736,11.03880433,-0.064673091,11.03880433,0.061200869,0.56812465,187.243,170.107,187.1320768,76,0,0.233672937,-0.35912081,0.35912081,0.233672937,1.230769231,1.846153846,2.307692308,16.15273555,10.36790466,2.024779837,-2.088055277,1.776999266,-2.349618291,5.794037909,-0.122024463,3.423705672,180.2279526,10.26758471,8.38503052,8.38503052,6.05774931,4.179563419,4.179563419,3.010912376,3.010912376,1.412904054,1.412904054,0.783565448,0.783565448,-1.1,519.860388,11.9,6.4197404,7.266972477,78.47644807,15.53348694,0,0,11.81435946,0,0,9.589074368,0,0,0,0,14.09534397,20.01325001,6.544756406,9.589074368,11.81435946,0,15.53348694,0,6.420821623,34.23252876,0,0,0,10.63357721,0,0,0,50.94679795,9.589074368,0,6.420821623,0,0,0,0,61.44,0,9.589074368,0,11.81435946,19.51033443,0,0,11.94758171,14.09534397,10.63357721,0,0,0,23.55451475,5.116599978,0,-0.125873961,0,0.329036281,0.750089994,5.208966286,0.75,13,2,5,0,0,0,0,0,0,3,2,5,5,0,0,0,0,-1.1997,50.2474,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,4.829287487,35.7308473,10.93441421,-0.687083333,10.93441421,0.283967309,0.571851664,196.21,184.114,196.0960256,76,0,0.239906394,-0.367877011,0.367877011,0.239906394,1.714285714,2.428571429,2.857142857,16.15562712,10.13553606,2.165312447,-2.11951855,1.971732418,-2.445578064,5.852790196,-0.125700374,2.602773546,320.0920869,10.55204176,7.780218034,7.780218034,6.592224153,4.129823424,4.129823424,2.936448779,2.936448779,1.699827841,1.699827841,1.084343591,1.084343591,-1.85,1540.251498,10.23230453,4.404147936,2.889215803,80.89771917,16.0344346,6.041840829,0,11.81435946,0,0,9.589074368,4.983978521,0,0,0,0,25.23533039,6.327320075,9.589074368,11.81435946,0,15.28474565,5.733667477,19.38639965,0,18.21809164,0,0,11.05045608,0,0,0,27.82415733,16.00989599,0,12.61766519,12.52416365,0,0,0,100.87,11.94902056,9.589074368,0,5.907179729,6.420821623,5.693927995,13.25105727,6.196843572,0,15.28474565,5.733667477,0,0,28.29567177,2.456342593,5.865993008,-0.84433768,-0.687083333,3.410539021,1.336207955,0,0.375,14,4,6,0,0,0,0,1,1,3,3,6,4,0,0,0,1,-1.0578,49.0908,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220,5.411844666,34.6819561,9.939212963,-1.101851852,9.939212963,0.123842593,0.399209339,118.136,108.056,118.0742276,48,0,0.138189475,-0.543861074,0.543861074,0.138189475,2,2.5,2.5,16.36794192,10.30377473,2.045587695,-2.090143847,1.615398711,-2.908801054,5.689626513,-0.655005612,3.520860067,80.10749561,6.568914101,4.75565417,4.75565417,3.718744015,2.424103609,2.424103609,1.49456426,1.49456426,0.959052251,0.959052251,0.368390572,0.368390572,-0.61,47.19725257,7.39,3.399300137,1.902080656,47.6795861,20.95152066,12.01114612,0,0,0,0,0,0,0,0,0,0,0,13.59242839,15.21785318,5.969305288,0,0,5.733667477,6.041840829,13.59242839,0,0,0,16.15698348,0,0,0,25.60357451,4.794537184,0,0,0,0,0,0,82.76,12.01114612,9.901064579,0,6.544756406,0,0,5.316788604,7.047671983,0,0,5.733667477,0,0,9.939212963,11.44847222,5.03212963,-1.101851852,-0.587962963,0,0.123842593,1.646157407,0.75,8,4,4,0,0,0,0,0,0,3,2,4,3,0,0,0,0,-3.7432,25.6988,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
221,4.75607715,29.5512523,10.72861111,-0.741319444,10.72861111,0.332175926,0.422142465,130.147,120.067,130.0742276,52,0,0.328005292,-0.467569415,0.467569415,0.328005292,1.777777778,2.333333333,2.444444444,16.52640202,9.944018746,2.406785111,-2.349899467,2.069314948,-2.699674298,5.819362903,-0.14850845,2.485685096,130.9196845,6.905777394,5.308060412,5.308060412,4.188487257,2.769385278,2.769385278,2.251274263,2.251274263,1.472822511,1.472822511,0.741938267,0.741938267,-0.61,83.21014275,6.509189511,1.965638012,0.906451828,53.35800854,15.78731903,5.538925252,0,0,0,5.969305288,0,4.794537184,0,0,0,0,13.08951281,7.109797541,9.531400138,5.969305288,0,5.316788604,5.733667477,5.538925252,20.19931035,0,0,0,11.05045608,0,0,0,31.70754089,9.531400138,0,0,0,0,0,0,64.35,5.538925252,4.794537184,0,5.969305288,13.08951281,0,7.109797541,0,0,10.05365156,5.733667477,4.453194444,0,10.72861111,2.891111111,4.77849537,-0.332175926,0,0,1.054907407,1.342523148,0.8,9,3,4,0,1,1,0,0,0,4,2,4,1,0,1,1,1,-1.5399,31.8041,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,5.468431562,30.0031223,10.94362765,-0.367916667,10.94362765,0.213039966,0.405664256,172.184,160.088,172.0847922,68,0,0.243717708,-0.383369814,0.383369814,0.243717708,1.666666667,2.416666667,2.916666667,16.46213966,10.23224268,2.28875972,-2.065091482,1.993877251,-2.374048981,6.04946953,-0.124798801,2.236329156,193.0905098,8.974691495,6.923415484,6.923415484,5.736382105,3.797877056,3.797877056,2.616060533,2.616060533,1.665551935,1.665551935,1.053736098,1.053736098,-0.94,589.3448974,9.150415913,4.177185239,2.281955649,70.45938636,10.05365156,0,0,11.81435946,0,0,14.90586297,0,0,0,0,0,13.65455395,19.06954442,14.32593732,11.81435946,0,10.63357721,0,12.46266245,20.26143591,0,0,0,10.63357721,0,0,0,38.1176362,14.32593732,0,6.420821623,0,0,0,0,67.43,0,9.589074368,0,24.27702191,13.15163837,0,0,7.109797541,0,10.63357721,4.736862954,4.784577428,0,21.63701066,5.117404337,0,-0.452759354,-0.367916667,0.238638511,1.124838435,1.584873315,0.714285714,12,2,5,0,1,1,0,0,0,4,2,5,4,0,1,1,1,-1.3625,41.4334,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
223,5.216388223,32.9463544,10.10643519,-0.666666667,10.10643519,0.189814815,0.470368446,118.136,108.056,118.0742276,48,0,0.236226777,-0.382523871,0.382523871,0.236226777,1.875,2.375,2.5,16.46324825,10.32079341,2.055785531,-2.022296082,1.740287699,-2.393174389,5.791133949,-0.119797178,3.318087197,84.10749561,6.568914101,4.75565417,4.75565417,3.680739213,2.219979463,2.219979463,1.464203801,1.464203801,0.711675935,0.711675935,0.261691592,0.261691592,-0.61,45.11498676,7.39,3.399300137,2.543994039,47.78892609,16.20419791,6.041840829,0,5.907179729,0,0,4.794537184,0,0,0,0,0,7.109797541,6.606881965,9.531400138,5.907179729,0,0,11.46733495,6.041840829,13.71667951,0,0,0,11.46733495,0,0,0,25.66570006,9.531400138,0,0,0,0,0,0,78.34,11.94902056,4.794537184,0,6.606881965,0,0,7.109797541,0,0,4.736862954,11.46733495,4.539074074,0,10.10643519,0,9.905555556,-0.535324074,-0.666666667,0,0.189814815,1.461111111,0.75,8,4,4,0,0,0,0,0,0,3,2,4,3,0,0,0,0,-1.5546,29.0458,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224,5.190267571,32.4816985,10.10643519,-0.666666667,10.10643519,0.189814815,0.470368446,118.136,108.056,118.0742276,48,0,0.236226777,-0.382523871,0.382523871,0.236226777,1.875,2.375,2.5,16.46324825,10.32079341,2.055785531,-2.022296082,1.740287699,-2.393174389,5.791133949,-0.119797178,3.318087197,84.10749561,6.568914101,4.75565417,4.75565417,3.680739213,2.219979463,2.219979463,1.464203801,1.464203801,0.711675935,0.711675935,0.261691592,0.261691592,-0.61,45.11498676,7.39,3.399300137,2.543994039,47.78892609,16.20419791,6.041840829,0,5.907179729,0,0,4.794537184,0,0,0,0,0,7.109797541,6.606881965,9.531400138,5.907179729,0,0,11.46733495,6.041840829,13.71667951,0,0,0,11.46733495,0,0,0,25.66570006,9.531400138,0,0,0,0,0,0,78.34,11.94902056,4.794537184,0,6.606881965,0,0,7.109797541,0,0,4.736862954,11.46733495,4.539074074,0,10.10643519,0,9.905555556,-0.535324074,-0.666666667,0,0.189814815,1.461111111,0.75,8,4,4,0,0,0,0,0,0,3,2,4,3,0,0,0,0,-1.5546,29.0458,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
225,4.644884783,35.3922427,10.48277778,-0.642546296,10.48277778,0.127361111,0.425360307,145.162,134.074,145.0851266,58,0,0.239213547,-0.367897923,0.367897923,0.239213547,1.6,2.1,2.4,16.15634169,10.30420795,2.08993939,-2.069735611,1.758816429,-2.440146552,5.863145253,-0.125676046,3.677438027,145.8284896,8.14626437,5.75565417,5.75565417,4.574586063,2.863425644,2.863425644,1.895694811,1.895694811,0.98966609,0.98966609,0.371536471,0.371536471,-1.1,119.8225702,8.9,3.837557392,3.032306527,58.75170726,16.78412356,6.041840829,0,11.81435946,0,0,9.589074368,0,0,0,0,6.9237372,0,6.544756406,9.589074368,11.81435946,0,5.316788604,11.46733495,12.96557803,6.544756406,0,0,0,16.78412356,0,0,0,24.40095669,9.589074368,0,6.9237372,0,0,0,0,98.21,11.94902056,9.589074368,0,12.45193614,0,0,6.9237372,0,0,5.316788604,11.46733495,0,0,20.80015967,2.290509259,9.800812547,-0.950833333,-0.642546296,0,1.368564815,0,0.6,10,5,5,0,0,0,0,0,0,3,3,5,3,0,0,0,0,-2.0649,35.8535,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226,5.401790444,34.0141767,10.07796296,-0.935185185,10.07796296,0.680555556,0.39853164,118.136,108.056,118.0742276,48,0,0.236506548,-0.391245824,0.391245824,0.236506548,1.75,2.125,2.125,16.26870939,10.17992907,2.134023718,-2.077647624,1.836612762,-2.438552694,5.795968237,-0.12076893,3.637682548,92.03910002,6.732050808,4.664862963,4.664862963,3.553418013,2.28369024,2.28369024,1.668755772,1.668755772,0.848251505,0.848251505,0.237728606,0.237728606,-0.61,39.36806555,7.39,2.637269225,1.902080656,47.46961462,16.57386235,6.041840829,0,5.907179729,0,0,4.794537184,0,0,0,0,6.9237372,0,6.103966388,9.901064579,5.907179729,0,0,11.46733495,19.06954442,0,0,0,0,11.46733495,0,0,0,23.15951434,4.794537184,0,6.9237372,0,0,0,0,89.34,18.05298695,4.794537184,0,0,0,0,6.9237372,0,0,0,16.57386235,0,0,10.07796296,8.565462963,9.747685185,-0.680555556,-0.935185185,-0.854166667,1.41212963,0,0.75,8,5,4,0,0,0,0,0,0,3,3,4,2,0,0,0,0,-1.8202,28.8506,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,5.047903497,29.9232349,11.49152778,-0.784305556,11.49152778,0.046380385,0.502507861,188.227,172.099,188.1160924,76,0,0.252878394,-0.394544192,0.394544192,0.252878394,1.769230769,2.538461538,3.076923077,16.50903611,10.04772748,2.350239295,-2.322739991,2.11290466,-2.568012008,5.846925346,-0.147496516,2.416728984,178.2279526,9.734204519,7.799244082,7.799244082,6.188487257,4.427364753,4.427364753,3.235599917,3.235599917,2.039480528,2.039480528,1.228643348,1.228643348,-0.65,868.8913858,10.43097166,4.548215638,2.650068773,77.45704012,20.47696756,0,5.601050811,0,5.907179729,0,4.794537184,0,0,0,0,6.9237372,19.63426922,13.21376393,14.63792753,5.907179729,0,10.63357721,0,12.52478801,32.84803315,0,0,0,10.63357721,0,0,0,49.46279108,9.531400138,0,6.9237372,0,0,0,0,70.59,5.601050811,4.794537184,0,19.0588181,13.15163837,6.544756406,0,6.9237372,0,10.63357721,9.843390349,5.368099962,0,11.49152778,14.19923824,-0.784305556,-0.172453704,0,0,3.814559949,0,0.875,13,3,5,0,1,1,0,0,0,4,3,5,3,0,1,1,1,-1.5266,47.3222,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
